,trade_id,fund_id,dealDate,dealTime,symbol,side,price,qty,s_info_windcode,direction,trade_dt,trade_time
5804,,52,20250821,95742000,601319,1,8.730,3500,601319.SZ,B,2025-08-21,09:57:42
5805,0000000018514218,58,20250821,95742231,688484,2,49.620,439,688484.SZ,S,2025-08-21,09:57:42.231000
5806,0103000023675385,61,20250821,95741220,300184,2,11.510,500,300184.SH,S,2025-08-21,09:57:41.220000
5807,0104000021967116,58,20250821,95740155,002356,2,3.300,800,002356.SH,S,2025-08-21,09:57:40.155000
5808,0104000021967114,58,20250821,95740155,002356,2,3.300,300,002356.SH,S,2025-08-21,09:57:40.155000
5809,0104000021967112,58,20250821,95740155,002356,2,3.300,1000,002356.SH,S,2025-08-21,09:57:40.155000
5810,0104000021967110,58,20250821,95740155,002356,2,3.300,1000,002356.SH,S,2025-08-21,09:57:40.155000
5811,0104000021967108,58,20250821,95740154,002356,2,3.300,600,002356.SH,S,2025-08-21,09:57:40.154000
5812,,52,20250821,95739000,002356,2,3.300,1000,002356.SH,S,2025-08-21,09:57:39
5813,,52,20250821,95733000,600535,2,17.350,100,600535.SZ,S,2025-08-21,09:57:33
5814,,52,20250821,95733000,600535,2,17.350,400,600535.SZ,S,2025-08-21,09:57:33
5815,0102000022176001,61,20250821,95736190,301509,2,42.930,100,301509.SH,S,2025-08-21,09:57:36.190000
5816,0000000018473797,59,20250821,95736000,600259,1,64.390,300,600259.SZ,B,2025-08-21,09:57:36
5817,0102000022168348,61,20250821,95735130,300133,2,8.680,1900,300133.SH,S,2025-08-21,09:57:35.130000
5818,0000000018472887,59,20250821,95736000,600226,2,3.210,1900,600226.SZ,S,2025-08-21,09:57:36
5819,0102000022170008,59,20250821,95735000,300133,2,8.680,1300,300133.SH,S,2025-08-21,09:57:35
5820,,52,20250821,95734000,600578,1,4.370,200,600578.SZ,B,2025-08-21,09:57:34
5821,0000000018455433,61,20250821,95733603,600011,1,7.350,200,600011.SZ,B,2025-08-21,09:57:33.603000
5822,0000000018455950,58,20250821,95733701,603067,2,18.160,200,603067.SZ,S,2025-08-21,09:57:33.701000
5823,,52,20250821,95208000,300272,1,6.850,200,300272.SH,B,2025-08-21,09:52:08
5824,0103000023586395,61,20250821,95730120,002815,2,15.270,200,002815.SH,S,2025-08-21,09:57:30.120000
5825,,52,20250821,95729000,601717,2,18.520,500,601717.SZ,S,2025-08-21,09:57:29
5826,,52,20250821,95729000,688382,1,40.720,301,688382.SZ,B,2025-08-21,09:57:29
5827,0103000023580637,59,20250821,95729000,002815,2,15.270,400,002815.SH,S,2025-08-21,09:57:29
5828,,52,20250821,95729000,688382,1,40.720,139,688382.SZ,B,2025-08-21,09:57:29
5829,0103000023554779,61,20250821,95726120,002815,2,15.280,100,002815.SH,S,2025-08-21,09:57:26.120000
5830,0103000023554777,61,20250821,95726120,002815,2,15.290,100,002815.SH,S,2025-08-21,09:57:26.120000
5831,,52,20250821,95722000,600036,2,43.470,100,600036.SZ,S,2025-08-21,09:57:22
5832,0101000022996234,61,20250821,95723130,000719,1,13.080,200,000719.SH,B,2025-08-21,09:57:23.130000
5833,0102000022081178,58,20250821,95724355,300996,2,20.010,300,300996.SH,S,2025-08-21,09:57:24.355000
5834,0105000023093449,59,20250821,95722000,000050,1,9.680,600,000050.SH,B,2025-08-21,09:57:22
5835,,52,20250821,95714000,603486,2,90.600,100,603486.SZ,S,2025-08-21,09:57:14
5836,,52,20250821,95714000,603486,2,90.600,100,603486.SZ,S,2025-08-21,09:57:14
5837,0104000021800805,61,20250821,95718100,300375,2,5.830,5500,300375.SH,S,2025-08-21,09:57:18.100000
5838,0104000021800809,59,20250821,95718000,300375,2,5.830,2600,300375.SH,S,2025-08-21,09:57:18
5839,,52,20250821,95705000,601339,1,5.710,500,601339.SZ,B,2025-08-21,09:57:05
5840,0000000018313864,59,20250821,95711000,600802,1,5.540,600,600802.SZ,B,2025-08-21,09:57:11
5841,0000000018306305,61,20250821,95710184,603697,2,13.190,100,603697.SZ,S,2025-08-21,09:57:10.184000
5842,0104000021748985,58,20250821,95711011,000796,1,5.440,600,000796.SH,B,2025-08-21,09:57:11.011000
5843,0101000022898413,59,20250821,95710000,002233,2,8.860,100,002233.SH,S,2025-08-21,09:57:10
5844,0103000023401230,58,20250821,95707161,300188,2,18.770,180,300188.SH,S,2025-08-21,09:57:07.161000
5845,0000000018285658,58,20250821,95707198,600662,2,5.650,100,600662.SZ,S,2025-08-21,09:57:07.198000
5846,0103000023401228,58,20250821,95707161,300188,2,18.770,420,300188.SH,S,2025-08-21,09:57:07.161000
5847,,52,20250821,95706000,300188,2,18.770,1100,300188.SH,S,2025-08-21,09:57:06
5848,0105000022931406,58,20250821,95705162,300891,1,10.890,300,300891.SH,B,2025-08-21,09:57:05.162000
5849,,52,20250821,95703000,603169,1,7.850,200,603169.SZ,B,2025-08-21,09:57:03
5850,,52,20250821,95701000,600573,1,12.350,200,600573.SZ,B,2025-08-21,09:57:01
5851,,52,20250821,95656000,600486,2,67.720,100,600486.SZ,S,2025-08-21,09:56:56
5852,0000000018239904,61,20250821,95701037,603313,2,8.860,100,603313.SZ,S,2025-08-21,09:57:01.037000
5853,0000000018239905,59,20250821,95701000,603313,2,8.860,100,603313.SZ,S,2025-08-21,09:57:01
5854,,52,20250821,95645000,002182,1,14.740,700,002182.SH,B,2025-08-21,09:56:45
5855,0104000021633162,61,20250821,95656620,002126,2,37.110,200,002126.SH,S,2025-08-21,09:56:56.620000
5856,0103000023266755,61,20250821,95651510,300452,2,14.190,100,300452.SH,S,2025-08-21,09:56:51.510000
5857,0101000022707943,61,20250821,95649350,300121,1,14.460,400,300121.SH,B,2025-08-21,09:56:49.350000
5858,0105000022762697,61,20250821,95647550,000917,2,7.870,200,000917.SH,S,2025-08-21,09:56:47.550000
5859,0000000018151876,58,20250821,95647167,603590,1,53.910,100,603590.SZ,B,2025-08-21,09:56:47.167000
5860,0103000023217151,61,20250821,95645130,002149,1,18.450,400,002149.SH,B,2025-08-21,09:56:45.130000
5861,0000000018141581,58,20250821,95645571,600990,1,33.000,1000,600990.SZ,B,2025-08-21,09:56:45.571000
5862,,52,20250821,95643000,603236,2,96.740,100,603236.SZ,S,2025-08-21,09:56:43
5863,0104000021542525,59,20250821,95643000,002755,1,25.260,200,002755.SH,B,2025-08-21,09:56:43
5864,0104000021542208,59,20250821,95643000,002755,1,25.260,100,002755.SH,B,2025-08-21,09:56:43
5865,0104000021539023,61,20250821,95643140,000630,1,4.180,1400,000630.SH,B,2025-08-21,09:56:43.140000
5866,0102000021741877,58,20250821,95642957,002182,1,14.740,900,002182.SH,B,2025-08-21,09:56:42.957000
5867,,52,20250821,95640000,301509,1,42.970,100,301509.SH,B,2025-08-21,09:56:40
5868,,52,20250821,95638000,600475,2,21.010,100,600475.SZ,S,2025-08-21,09:56:38
5869,0105000022679309,61,20250821,95637670,300813,2,26.300,200,300813.SH,S,2025-08-21,09:56:37.670000
5870,0105000022674914,61,20250821,95637150,300813,2,26.300,100,300813.SH,S,2025-08-21,09:56:37.150000
5871,0104000021478769,61,20250821,95635130,300767,1,20.450,500,300767.SH,B,2025-08-21,09:56:35.130000
5872,0000000018076674,59,20250821,95635000,603590,1,53.890,100,603590.SZ,B,2025-08-21,09:56:35
5873,0000000018077944,61,20250821,95635560,601001,1,13.570,200,601001.SZ,B,2025-08-21,09:56:35.560000
5874,0000000018060897,61,20250821,95633146,603590,1,53.880,100,603590.SZ,B,2025-08-21,09:56:33.146000
5875,0102000021675910,61,20250821,95634480,300918,1,20.440,200,300918.SH,B,2025-08-21,09:56:34.480000
5876,0000000018060896,61,20250821,95633146,603590,1,53.880,100,603590.SZ,B,2025-08-21,09:56:33.146000
5877,0000000018062410,59,20250821,95633000,600801,1,15.620,500,600801.SZ,B,2025-08-21,09:56:33
5878,0102000021669117,61,20250821,95633690,000708,2,12.920,300,000708.SH,S,2025-08-21,09:56:33.690000
5879,0000000018053702,61,20250821,95632177,601001,1,13.570,200,601001.SZ,B,2025-08-21,09:56:32.177000
5880,0102000021650634,61,20250821,95631720,000708,2,12.920,100,000708.SH,S,2025-08-21,09:56:31.720000
5881,0000000018034057,61,20250821,95629146,603306,2,51.820,100,603306.SZ,S,2025-08-21,09:56:29.146000
5882,0102000021638136,61,20250821,95630350,002780,2,14.120,300,002780.SH,S,2025-08-21,09:56:30.350000
5883,0102000021639398,59,20250821,95630000,002138,1,31.200,500,002138.SH,B,2025-08-21,09:56:30
5884,0000000018040811,59,20250821,95630000,601069,1,19.180,300,601069.SZ,B,2025-08-21,09:56:30
5885,0101000022483277,61,20250821,95623160,000709,2,2.390,1700,000709.SH,S,2025-08-21,09:56:23.160000
5886,0101000022483275,61,20250821,95623160,000709,2,2.390,1500,000709.SH,S,2025-08-21,09:56:23.160000
5887,0101000022485709,59,20250821,95623000,000709,2,2.390,4100,000709.SH,S,2025-08-21,09:56:23
5888,0101000022485707,59,20250821,95623000,000709,2,2.390,2100,000709.SH,S,2025-08-21,09:56:23
5889,0101000022485705,59,20250821,95623000,000709,2,2.390,2100,000709.SH,S,2025-08-21,09:56:23
5890,0104000021392173,59,20250821,95624000,300085,2,45.300,300,300085.SH,S,2025-08-21,09:56:24
5891,0101000022493117,59,20250821,95624000,300121,1,14.460,300,300121.SH,B,2025-08-21,09:56:24
5892,0101000022485703,59,20250821,95623000,000709,2,2.390,400,000709.SH,S,2025-08-21,09:56:23
5893,0000000017988326,61,20250821,95622156,603500,2,12.260,600,603500.SZ,S,2025-08-21,09:56:22.156000
5894,0103000023039961,59,20250821,95622000,002798,1,7.130,1300,002798.SH,B,2025-08-21,09:56:22
5895,0000000017987452,61,20250821,95622006,600664,2,4.030,900,600664.SZ,S,2025-08-21,09:56:22.006000
5896,0000000017987453,59,20250821,95622000,600664,2,4.030,400,600664.SZ,S,2025-08-21,09:56:22
5897,,52,20250821,95524000,600067,2,3.310,100,600067.SZ,S,2025-08-21,09:55:24
5898,0102000021550896,61,20250821,95619200,301118,1,25.400,200,301118.SH,B,2025-08-21,09:56:19.200000
5899,,52,20250821,95616000,601825,1,8.820,200,601825.SZ,B,2025-08-21,09:56:16
5900,0102000021527903,61,20250821,95616630,002497,1,14.130,200,002497.SH,B,2025-08-21,09:56:16.630000
5901,0000000017933118,58,20250821,95615128,600531,2,8.740,100,600531.SZ,S,2025-08-21,09:56:15.128000
5902,0102000021490229,61,20250821,95613120,002780,2,14.110,300,002780.SH,S,2025-08-21,09:56:13.120000
5903,,52,20250821,95500000,600801,1,15.610,300,600801.SZ,B,2025-08-21,09:55:00
5904,,52,20250821,95452000,600801,1,15.610,1500,600801.SZ,B,2025-08-21,09:54:52
5905,0000000017907237,61,20250821,95611857,603169,1,7.850,200,603169.SZ,B,2025-08-21,09:56:11.857000
5906,0000000017894752,61,20250821,95610205,600259,2,64.660,200,600259.SZ,S,2025-08-21,09:56:10.205000
5907,0000000017894751,61,20250821,95610205,600259,2,64.660,100,600259.SZ,S,2025-08-21,09:56:10.205000
5908,0103000022917074,61,20250821,95610340,002487,2,32.240,100,002487.SH,S,2025-08-21,09:56:10.340000
5909,0103000022917078,59,20250821,95610000,002487,2,32.240,100,002487.SH,S,2025-08-21,09:56:10
5910,0103000022909735,61,20250821,95609820,002487,2,32.240,200,002487.SH,S,2025-08-21,09:56:09.820000
5911,0000000017859133,59,20250821,95605000,605016,1,21.240,300,605016.SZ,B,2025-08-21,09:56:05
5912,0103000022848579,61,20250821,95603580,002454,1,9.430,200,002454.SH,B,2025-08-21,09:56:03.580000
5913,,52,20250821,95535000,600546,1,10.230,200,600546.SZ,B,2025-08-21,09:55:35
5914,0000000017828652,59,20250821,95602000,600733,1,9.290,600,600733.SZ,B,2025-08-21,09:56:02
5915,0102000021364284,58,20250821,95600703,300133,2,8.690,700,300133.SH,S,2025-08-21,09:56:00.703000
5916,,52,20250821,95559000,300133,2,8.690,700,300133.SH,S,2025-08-21,09:55:59
5917,0105000022263971,61,20250821,95558160,002739,2,11.420,300,002739.SH,S,2025-08-21,09:55:58.160000
5918,0000000017789820,61,20250821,95557144,603859,1,40.590,300,603859.SZ,B,2025-08-21,09:55:57.144000
5919,0105000022263975,59,20250821,95558000,002739,2,11.420,100,002739.SH,S,2025-08-21,09:55:58
5920,0103000022782012,61,20250821,95557780,002798,1,7.140,1100,002798.SH,B,2025-08-21,09:55:57.780000
5921,0000000017786639,59,20250821,95556000,688557,2,39.060,219,688557.SZ,S,2025-08-21,09:55:56
5922,0000000017786638,61,20250821,95556590,688557,2,39.060,352,688557.SZ,S,2025-08-21,09:55:56.590000
5923,,52,20250821,95555000,605116,2,24.410,200,605116.SZ,S,2025-08-21,09:55:55
5924,,52,20250821,95553000,600491,2,3.500,300,600491.SZ,S,2025-08-21,09:55:53
5925,,52,20250821,95539000,000776,1,20.980,600,000776.SH,B,2025-08-21,09:55:39
5926,0103000022726130,61,20250821,95550820,300648,1,55.110,100,300648.SH,B,2025-08-21,09:55:50.820000
5927,0103000022726132,59,20250821,95550000,300648,1,55.110,100,300648.SH,B,2025-08-21,09:55:50
5928,0103000022716053,61,20250821,95549610,300910,2,62.690,100,300910.SH,S,2025-08-21,09:55:49.610000
5929,,52,20250821,95542000,603112,2,18.610,200,603112.SZ,S,2025-08-21,09:55:42
5930,0000000017736195,59,20250821,95548000,600452,2,12.350,400,600452.SZ,S,2025-08-21,09:55:48
5931,,52,20250821,95542000,002267,2,9.000,200,002267.SH,S,2025-08-21,09:55:42
5932,,52,20250821,95544000,601009,1,11.400,900,601009.SZ,B,2025-08-21,09:55:44
5933,0102000021254303,58,20250821,95547114,301509,2,42.990,100,301509.SH,S,2025-08-21,09:55:47.114000
5934,0104000021058221,61,20250821,95546400,002755,1,25.250,100,002755.SH,B,2025-08-21,09:55:46.400000
5935,0104000021057388,61,20250821,95546320,002755,1,25.250,100,002755.SH,B,2025-08-21,09:55:46.320000
5936,0103000022682692,58,20250821,95545661,002798,1,7.150,700,002798.SH,B,2025-08-21,09:55:45.661000
5937,,52,20250821,95527000,002798,1,7.150,900,002798.SH,B,2025-08-21,09:55:27
5938,,52,20250821,95515000,000672,2,9.110,100,000672.SH,S,2025-08-21,09:55:15
5939,0000000017693807,61,20250821,95542151,601919,1,15.600,400,601919.SZ,B,2025-08-21,09:55:42.151000
5940,0102000021220418,58,20250821,95543144,002675,1,17.710,100,002675.SH,B,2025-08-21,09:55:43.144000
5941,0102000021209961,58,20250821,95541971,002780,2,14.100,400,002780.SH,S,2025-08-21,09:55:41.971000
5942,0103000022650980,58,20250821,95541798,300415,1,24.320,100,300415.SH,B,2025-08-21,09:55:41.798000
5943,,52,20250821,95540000,300474,1,82.050,100,300474.SH,B,2025-08-21,09:55:40
5944,0000000017678955,58,20250821,95539744,600452,2,12.350,800,600452.SZ,S,2025-08-21,09:55:39.744000
5945,0000000017678954,61,20250821,95539707,600452,2,12.350,500,600452.SZ,S,2025-08-21,09:55:39.707000
5946,0000000017678869,61,20250821,95539687,600452,2,12.350,200,600452.SZ,S,2025-08-21,09:55:39.687000
5947,0000000017665767,61,20250821,95537614,600269,1,5.120,200,600269.SZ,B,2025-08-21,09:55:37.614000
5948,0000000017657572,61,20250821,95536259,601208,1,17.440,200,601208.SZ,B,2025-08-21,09:55:36.259000
5949,0103000022595023,61,20250821,95535130,301323,1,58.660,100,301323.SH,B,2025-08-21,09:55:35.130000
5950,0101000022013430,59,20250821,95534000,301080,1,56.860,100,301080.SH,B,2025-08-21,09:55:34
5951,,52,20250821,95534000,300683,1,52.060,100,300683.SH,B,2025-08-21,09:55:34
5952,0101000022002567,61,20250821,95533810,002723,1,8.830,400,002723.SH,B,2025-08-21,09:55:33.810000
5953,0000000017643527,58,20250821,95534213,688108,1,36.220,391,688108.SZ,B,2025-08-21,09:55:34.213000
5954,,52,20250821,95533000,688108,1,36.220,401,688108.SZ,B,2025-08-21,09:55:33
5955,0102000021129519,61,20250821,95532160,300840,1,23.420,200,300840.SH,B,2025-08-21,09:55:32.160000
5956,,52,20250821,95515000,000672,2,9.110,600,000672.SH,S,2025-08-21,09:55:15
5957,0000000017621331,61,20250821,95530678,600153,1,11.240,600,600153.SZ,B,2025-08-21,09:55:30.678000
5958,0103000022555521,61,20250821,95530200,002468,1,18.980,1300,002468.SH,B,2025-08-21,09:55:30.200000
5959,0000000017614751,59,20250821,95529000,600990,1,33.110,300,600990.SZ,B,2025-08-21,09:55:29
5960,0000000017609467,61,20250821,95528874,600330,2,8.880,2600,600330.SZ,S,2025-08-21,09:55:28.874000
5961,0101000021962975,59,20250821,95529000,301080,1,56.860,100,301080.SH,B,2025-08-21,09:55:29
5962,0000000017609468,59,20250821,95528000,600330,2,8.880,1600,600330.SZ,S,2025-08-21,09:55:28
5963,0104000020886222,61,20250821,95524620,000968,1,7.230,200,000968.SH,B,2025-08-21,09:55:24.620000
5964,0000000017581247,61,20250821,95524424,600733,1,9.270,400,600733.SZ,B,2025-08-21,09:55:24.424000
5965,0105000021957123,59,20250821,95522000,002867,1,13.100,300,002867.SH,B,2025-08-21,09:55:22
5966,0105000021957119,61,20250821,95522650,002867,1,13.100,200,002867.SH,B,2025-08-21,09:55:22.650000
5967,,52,20250821,95516000,600598,2,15.020,100,600598.SZ,S,2025-08-21,09:55:16
5968,,52,20250821,95518000,000932,2,5.820,3000,000932.SH,S,2025-08-21,09:55:18
5969,0000000017533683,61,20250821,95517338,600990,1,33.100,300,600990.SZ,B,2025-08-21,09:55:17.338000
5970,0000000017532364,61,20250821,95517140,600990,1,33.100,200,600990.SZ,B,2025-08-21,09:55:17.140000
5971,,52,20250821,95517000,603799,2,45.760,100,603799.SZ,S,2025-08-21,09:55:17
5972,,52,20250821,95459000,600499,2,12.000,200,600499.SZ,S,2025-08-21,09:54:59
5973,0000000017525589,61,20250821,95516184,688182,1,27.240,208,688182.SZ,B,2025-08-21,09:55:16.184000
5974,0000000017519971,61,20250821,95515412,688182,1,27.240,200,688182.SZ,B,2025-08-21,09:55:15.412000
5975,0000000017513034,59,20250821,95514000,688382,1,41.040,108,688382.SZ,B,2025-08-21,09:55:14
5976,0000000017513033,59,20250821,95514000,688382,1,41.040,240,688382.SZ,B,2025-08-21,09:55:14
5977,0103000022421756,61,20250821,95514240,301032,1,14.540,400,301032.SH,B,2025-08-21,09:55:14.240000
5978,0000000017510718,61,20250821,95514177,603187,2,13.960,100,603187.SZ,S,2025-08-21,09:55:14.177000
5979,0000000017513032,61,20250821,95514488,688382,1,41.040,108,688382.SZ,B,2025-08-21,09:55:14.488000
5980,0000000017508742,61,20250821,95513888,603187,2,13.960,100,603187.SZ,S,2025-08-21,09:55:13.888000
5981,0000000017508268,61,20250821,95513839,688382,1,41.040,184,688382.SZ,B,2025-08-21,09:55:13.839000
5982,0103000022419862,58,20250821,95514003,002454,2,9.460,100,002454.SH,S,2025-08-21,09:55:14.003000
5983,,52,20250821,95504000,688382,1,41.050,216,688382.SZ,B,2025-08-21,09:55:04
5984,0000000017505821,61,20250821,95513548,603187,2,13.960,200,603187.SZ,S,2025-08-21,09:55:13.548000
5985,0105000021855114,61,20250821,95512120,300657,1,34.080,100,300657.SH,B,2025-08-21,09:55:12.120000
5986,,52,20250821,95510000,600733,1,9.280,5200,600733.SZ,B,2025-08-21,09:55:10
5987,,52,20250821,95509000,000725,2,4.030,100,000725.SH,S,2025-08-21,09:55:09
5988,0101000021768402,61,20250821,95508160,301080,1,56.850,100,301080.SH,B,2025-08-21,09:55:08.160000
5989,0101000021768400,61,20250821,95508160,301080,1,56.850,100,301080.SH,B,2025-08-21,09:55:08.160000
5990,,52,20250821,95504000,600489,2,14.590,900,600489.SZ,S,2025-08-21,09:55:04
5991,0101000021758364,61,20250821,95507100,002384,1,51.190,100,002384.SH,B,2025-08-21,09:55:07.100000
5992,0000000017466906,61,20250821,95507873,601225,1,21.700,100,601225.SZ,B,2025-08-21,09:55:07.873000
5993,0104000020743358,59,20250821,95507000,000962,2,21.230,400,000962.SH,S,2025-08-21,09:55:07
5994,,52,20250821,95507000,603063,1,34.770,100,603063.SZ,B,2025-08-21,09:55:07
5995,,52,20250821,95504000,600489,2,14.590,100,600489.SZ,S,2025-08-21,09:55:04
5996,0000000017463228,61,20250821,95507256,601225,1,21.700,100,601225.SZ,B,2025-08-21,09:55:07.256000
5997,,52,20250821,95506000,002436,1,16.270,200,002436.SH,B,2025-08-21,09:55:06
5998,,52,20250821,95504000,600489,2,14.590,100,600489.SZ,S,2025-08-21,09:55:04
5999,,52,20250821,95504000,688382,1,41.050,184,688382.SZ,B,2025-08-21,09:55:04
6000,,52,20250821,95504000,600489,2,14.590,400,600489.SZ,S,2025-08-21,09:55:04
6001,0104000020705221,61,20250821,95503360,000962,2,21.230,100,000962.SH,S,2025-08-21,09:55:03.360000
6002,0104000020694377,61,20250821,95502210,000962,2,21.230,400,000962.SH,S,2025-08-21,09:55:02.210000
6003,0104000020693776,61,20250821,95502150,000962,2,21.230,100,000962.SH,S,2025-08-21,09:55:02.150000
6004,,52,20250821,95500000,000807,2,17.440,100,000807.SH,S,2025-08-21,09:55:00
6005,0101000021680158,59,20250821,95459000,300548,2,101.100,100,300548.SH,S,2025-08-21,09:54:59
6006,,52,20250821,95453000,600864,2,7.930,500,600864.SZ,S,2025-08-21,09:54:53
6007,,52,20250821,95441000,600941,1,108.050,100,600941.SZ,B,2025-08-21,09:54:41
6008,,52,20250821,95441000,600941,1,108.050,100,600941.SZ,B,2025-08-21,09:54:41
6009,0000000017390228,61,20250821,95457841,603166,2,18.630,400,603166.SZ,S,2025-08-21,09:54:57.841000
6010,0000000017390106,61,20250821,95457821,603166,2,18.630,100,603166.SZ,S,2025-08-21,09:54:57.821000
6011,0000000017388605,61,20250821,95457642,601089,1,26.740,200,601089.SZ,B,2025-08-21,09:54:57.642000
6012,0000000017390263,59,20250821,95457000,603166,2,18.630,100,603166.SZ,S,2025-08-21,09:54:57
6013,0000000017390231,59,20250821,95457000,603166,2,18.630,500,603166.SZ,S,2025-08-21,09:54:57
6014,,52,20250821,95457000,603166,2,18.620,600,603166.SZ,S,2025-08-21,09:54:57
6015,0000000017375254,61,20250821,95456186,603166,2,18.630,900,603166.SZ,S,2025-08-21,09:54:56.186000
6016,,52,20250821,95453000,600010,2,2.720,300,600010.SZ,S,2025-08-21,09:54:53
6017,0102000020835371,61,20250821,95455940,002138,1,31.200,700,002138.SH,B,2025-08-21,09:54:55.940000
6018,0000000017367046,61,20250821,95455180,603228,1,54.320,700,603228.SZ,B,2025-08-21,09:54:55.180000
6019,,52,20250821,95453000,600010,2,2.720,600,600010.SZ,S,2025-08-21,09:54:53
6020,,52,20250821,95453000,600010,2,2.720,600,600010.SZ,S,2025-08-21,09:54:53
6021,,52,20250821,95455000,603166,2,18.630,1100,603166.SZ,S,2025-08-21,09:54:55
6022,,52,20250821,95455000,603166,2,18.630,100,603166.SZ,S,2025-08-21,09:54:55
6023,0000000017368792,61,20250821,95455402,605123,1,74.150,200,605123.SZ,B,2025-08-21,09:54:55.402000
6024,0105000021689121,61,20250821,95455610,300813,2,26.370,100,300813.SH,S,2025-08-21,09:54:55.610000
6025,0000000017358542,61,20250821,95454189,600602,2,23.320,200,600602.SZ,S,2025-08-21,09:54:54.189000
6026,0000000017366928,58,20250821,95455225,688711,2,28.420,263,688711.SZ,S,2025-08-21,09:54:55.225000
6027,0000000017368791,59,20250821,95455000,605123,1,74.150,100,605123.SZ,B,2025-08-21,09:54:55
6028,0000000017366664,59,20250821,95455000,605123,1,74.160,100,605123.SZ,B,2025-08-21,09:54:55
6029,0105000021658584,61,20250821,95452120,002865,1,46.960,200,002865.SH,B,2025-08-21,09:54:52.120000
6030,,52,20250821,95450000,600183,1,43.510,200,600183.SZ,B,2025-08-21,09:54:50
6031,0105000021664452,61,20250821,95452570,300813,2,26.370,100,300813.SH,S,2025-08-21,09:54:52.570000
6032,0105000021662179,61,20250821,95452320,300813,2,26.370,100,300813.SH,S,2025-08-21,09:54:52.320000
6033,,52,20250821,95451000,600104,1,19.750,500,600104.SZ,B,2025-08-21,09:54:51
6034,0000000017316365,61,20250821,95449160,688116,1,48.760,298,688116.SZ,B,2025-08-21,09:54:49.160000
6035,,52,20250821,95449000,300037,1,41.750,100,300037.SH,B,2025-08-21,09:54:49
6036,0103000022195763,61,20250821,95448590,301032,1,14.550,1100,301032.SH,B,2025-08-21,09:54:48.590000
6037,0000000017310392,61,20250821,95448365,600166,1,2.720,600,600166.SZ,B,2025-08-21,09:54:48.365000
6038,0103000022192072,58,20250821,95448145,000603,2,16.420,400,000603.SH,S,2025-08-21,09:54:48.145000
6039,0103000022195761,59,20250821,95448000,301032,1,14.550,300,301032.SH,B,2025-08-21,09:54:48
6040,0103000022191530,59,20250821,95448000,301032,1,14.550,700,301032.SH,B,2025-08-21,09:54:48
6041,0103000022181745,61,20250821,95446850,002368,2,29.380,100,002368.SH,S,2025-08-21,09:54:46.850000
6042,0105000021614819,58,20250821,95447112,300683,1,52.280,100,300683.SH,B,2025-08-21,09:54:47.112000
6043,0103000022181753,59,20250821,95446000,002368,2,29.380,100,002368.SH,S,2025-08-21,09:54:46
6044,,52,20250821,95446000,000066,2,17.700,500,000066.SH,S,2025-08-21,09:54:46
6045,,52,20250821,95446000,300683,1,52.280,200,300683.SH,B,2025-08-21,09:54:46
6046,,52,20250821,95446000,002945,2,16.950,600,002945.SH,S,2025-08-21,09:54:46
6047,,52,20250821,95446000,002945,2,16.950,200,002945.SH,S,2025-08-21,09:54:46
6048,0000000017293914,61,20250821,95445887,600301,1,27.920,400,600301.SZ,B,2025-08-21,09:54:45.887000
6049,0104000020544272,61,20250821,95445300,300085,1,45.390,300,300085.SH,B,2025-08-21,09:54:45.300000
6050,0105000021597242,61,20250821,95445120,301263,2,35.370,300,301263.SH,S,2025-08-21,09:54:45.120000
6051,0000000017293913,58,20250821,95445932,600301,1,27.920,200,600301.SZ,B,2025-08-21,09:54:45.932000
6052,0000000017293915,59,20250821,95445000,600301,1,27.920,200,600301.SZ,B,2025-08-21,09:54:45
6053,,52,20250821,95443000,601628,1,42.170,100,601628.SZ,B,2025-08-21,09:54:43
6054,0000000017281952,61,20250821,95444150,601668,2,5.580,1240,601668.SZ,S,2025-08-21,09:54:44.150000
6055,0000000017281951,61,20250821,95444150,601668,2,5.580,1560,601668.SZ,S,2025-08-21,09:54:44.150000
6056,0000000017283435,59,20250821,95444000,601668,2,5.580,2400,601668.SZ,S,2025-08-21,09:54:44
6057,,52,20250821,95313000,301171,1,32.650,100,301171.SH,B,2025-08-21,09:53:13
6058,0102000020698279,58,20250821,95438142,002020,1,18.930,100,002020.SH,B,2025-08-21,09:54:38.142000
6059,0103000022102995,61,20250821,95437110,000603,2,16.400,600,000603.SH,S,2025-08-21,09:54:37.110000
6060,0101000021487727,61,20250821,95436970,002491,2,5.550,200,002491.SH,S,2025-08-21,09:54:36.970000
6061,0105000021511208,61,20250821,95435150,002357,1,11.150,200,002357.SH,B,2025-08-21,09:54:35.150000
6062,0104000020459219,58,20250821,95435013,002633,2,16.920,100,002633.SH,S,2025-08-21,09:54:35.013000
6063,,52,20250821,95406000,601898,1,12.050,500,601898.SZ,B,2025-08-21,09:54:06
6064,,52,20250821,95432000,603993,2,11.180,400,603993.SZ,S,2025-08-21,09:54:32
6065,,52,20250821,95406000,601898,1,12.050,100,601898.SZ,B,2025-08-21,09:54:06
6066,,52,20250821,95406000,601898,1,12.050,700,601898.SZ,B,2025-08-21,09:54:06
6067,,52,20250821,95426000,300304,2,13.080,100,300304.SH,S,2025-08-21,09:54:26
6068,0000000017194564,61,20250821,95432171,600873,2,11.040,800,600873.SZ,S,2025-08-21,09:54:32.171000
